"","gutenberg_id","text","linenumber"
"4307",141,"sure, _my_ _name_ _was_ _Norval_, every evening of my life through one",4307
"4308",141,"Christmas holidays.”",4308
"4309",141,"",4309
"4310",141,"“It was a very different thing. You must see the difference yourself.",4310
"4311",141,"My father wished us, as schoolboys, to speak well, but he would never",4311
"4312",141,"wish his grown-up daughters to be acting plays. His sense of decorum is",4312
"4313",141,"strict.”",4313
"4314",141,"",4314
"4315",141,"“I know all that,” said Tom, displeased. “I know my father as well as",4315
"4316",141,"you do; and I’ll take care that his daughters do nothing to distress",4316
"4317",141,"him. Manage your own concerns, Edmund, and I’ll take care of the rest",4317
"4318",141,"of the family.”",4318
"4319",141,"",4319
"4320",141,"“If you are resolved on acting,” replied the persevering Edmund, “I",4320
"4321",141,"must hope it will be in a very small and quiet way; and I think a",4321
"4322",141,"theatre ought not to be attempted. It would be taking liberties with my",4322
"4323",141,"father’s house in his absence which could not be justified.”",4323
"4324",141,"",4324
"4325",141,"“For everything of that nature I will be answerable,” said Tom, in a",4325
"4326",141,"decided tone. “His house shall not be hurt. I have quite as great an",4326
"4327",141,"interest in being careful of his house as you can have; and as to such",4327
"4328",141,"alterations as I was suggesting just now, such as moving a bookcase, or",4328
"4329",141,"unlocking a door, or even as using the billiard-room for the space of a",4329
"4330",141,"week without playing at billiards in it, you might just as well suppose",4330
"4331",141,"he would object to our sitting more in this room, and less in the",4331
"4332",141,"breakfast-room, than we did before he went away, or to my sister’s",4332
"4333",141,"pianoforte being moved from one side of the room to the other. Absolute",4333
"4334",141,"nonsense!”",4334
"4335",141,"",4335
"4336",141,"“The innovation, if not wrong as an innovation, will be wrong as an",4336
"4337",141,"expense.”",4337
"4338",141,"",4338
"4339",141,"“Yes, the expense of such an undertaking would be prodigious! Perhaps",4339
"4340",141,"it might cost a whole twenty pounds. Something of a theatre we must",4340
"4341",141,"have undoubtedly, but it will be on the simplest plan: a green curtain",4341
"4342",141,"and a little carpenter’s work, and that’s all; and as the carpenter’s",4342
"4343",141,"work may be all done at home by Christopher Jackson himself, it will be",4343
"4344",141,"too absurd to talk of expense; and as long as Jackson is employed,",4344
"4345",141,"everything will be right with Sir Thomas. Don’t imagine that nobody in",4345
"4346",141,"this house can see or judge but yourself. Don’t act yourself, if you do",4346
"4347",141,"not like it, but don’t expect to govern everybody else.”",4347
"4348",141,"",4348
"4349",141,"“No, as to acting myself,” said Edmund, “_that_ I absolutely protest",4349
"4350",141,"against.”",4350
"4351",141,"",4351
"4352",141,"Tom walked out of the room as he said it, and Edmund was left to sit",4352
"4353",141,"down and stir the fire in thoughtful vexation.",4353
"4354",141,"",4354
"4355",141,"Fanny, who had heard it all, and borne Edmund company in every feeling",4355
"4356",141,"throughout the whole, now ventured to say, in her anxiety to suggest",4356
"4357",141,"some comfort, “Perhaps they may not be able to find any play to suit",4357
"4358",141,"them. Your brother’s taste and your sisters’ seem very different.”",4358
"4359",141,"",4359
"4360",141,"“I have no hope there, Fanny. If they persist in the scheme, they will",4360
"4361",141,"find something. I shall speak to my sisters and try to dissuade _them_,",4361
"4362",141,"and that is all I can do.”",4362
"4363",141,"",4363
"4364",141,"“I should think my aunt Norris would be on your side.”",4364
"4365",141,"",4365
"4366",141,"“I dare say she would, but she has no influence with either Tom or my",4366
"4367",141,"sisters that could be of any use; and if I cannot convince them myself,",4367
"4368",141,"I shall let things take their course, without attempting it through",4368
"4369",141,"her. Family squabbling is the greatest evil of all, and we had better",4369
"4370",141,"do anything than be altogether by the ears.”",4370
"4371",141,"",4371
"4372",141,"His sisters, to whom he had an opportunity of speaking the next",4372
"4373",141,"morning, were quite as impatient of his advice, quite as unyielding to",4373
"4374",141,"his representation, quite as determined in the cause of pleasure, as",4374
"4375",141,"Tom. Their mother had no objection to the plan, and they were not in",4375
"4376",141,"the least afraid of their father’s disapprobation. There could be no",4376
"4377",141,"harm in what had been done in so many respectable families, and by so",4377
"4378",141,"many women of the first consideration; and it must be scrupulousness",4378
"4379",141,"run mad that could see anything to censure in a plan like theirs,",4379
"4380",141,"comprehending only brothers and sisters and intimate friends, and which",4380
"4381",141,"would never be heard of beyond themselves. Julia _did_ seem inclined to",4381
"4382",141,"admit that Maria’s situation might require particular caution and",4382
"4383",141,"delicacy—but that could not extend to _her_—she was at liberty; and",4383
"4384",141,"Maria evidently considered her engagement as only raising her so much",4384
"4385",141,"more above restraint, and leaving her less occasion than Julia to",4385
"4386",141,"consult either father or mother. Edmund had little to hope, but he was",4386
"4387",141,"still urging the subject when Henry Crawford entered the room, fresh",4387
"4388",141,"from the Parsonage, calling out, “No want of hands in our theatre, Miss",4388
"4389",141,"Bertram. No want of understrappers: my sister desires her love, and",4389
"4390",141,"hopes to be admitted into the company, and will be happy to take the",4390
"4391",141,"part of any old duenna or tame confidante, that you may not like to do",4391
"4392",141,"yourselves.”",4392
"4393",141,"",4393
"4394",141,"Maria gave Edmund a glance, which meant, “What say you now? Can we be",4394
"4395",141,"wrong if Mary Crawford feels the same?” And Edmund, silenced, was",4395
"4396",141,"obliged to acknowledge that the charm of acting might well carry",4396
"4397",141,"fascination to the mind of genius; and with the ingenuity of love, to",4397
"4398",141,"dwell more on the obliging, accommodating purport of the message than",4398
"4399",141,"on anything else.",4399
"4400",141,"",4400
"4401",141,"The scheme advanced. Opposition was vain; and as to Mrs. Norris, he was",4401
"4402",141,"mistaken in supposing she would wish to make any. She started no",4402
"4403",141,"difficulties that were not talked down in five minutes by her eldest",4403
"4404",141,"nephew and niece, who were all-powerful with her; and as the whole",4404
"4405",141,"arrangement was to bring very little expense to anybody, and none at",4405
"4406",141,"all to herself, as she foresaw in it all the comforts of hurry, bustle,",4406
"4407",141,"and importance, and derived the immediate advantage of fancying herself",4407
"4408",141,"obliged to leave her own house, where she had been living a month at",4408
"4409",141,"her own cost, and take up her abode in theirs, that every hour might be",4409
"4410",141,"spent in their service, she was, in fact, exceedingly delighted with",4410
"4411",141,"the project.",4411
"4412",141,"",4412
"4413",141,"",4413
"4414",141,"",4414
"4415",141,"",4415
"4416",141,"CHAPTER XIV",4416
"4417",141,"",4417
"4418",141,"",4418
"4419",141,"Fanny seemed nearer being right than Edmund had supposed. The business",4419
"4420",141,"of finding a play that would suit everybody proved to be no trifle; and",4420
"4421",141,"the carpenter had received his orders and taken his measurements, had",4421
"4422",141,"suggested and removed at least two sets of difficulties, and having",4422
"4423",141,"made the necessity of an enlargement of plan and expense fully evident,",4423
"4424",141,"was already at work, while a play was still to seek. Other preparations",4424
"4425",141,"were also in hand. An enormous roll of green baize had arrived from",4425
"4426",141,"Northampton, and been cut out by Mrs. Norris (with a saving by her good",4426
"4427",141,"management of full three-quarters of a yard), and was actually forming",4427
"4428",141,"into a curtain by the housemaids, and still the play was wanting; and",4428
"4429",141,"as two or three days passed away in this manner, Edmund began almost to",4429
"4430",141,"hope that none might ever be found.",4430
"4431",141,"",4431
"4432",141,"There were, in fact, so many things to be attended to, so many people",4432
"4433",141,"to be pleased, so many best characters required, and, above all, such a",4433
